Group,Text,Submissions,Agreement
271f24f2-4b6a-41fb-ad7b-f85fb8765a33,"['i would use the off number to make sure there is no vowel on the other side and then turn over the vowel', 'Do you mean you would turn the odd number?', 'yeah', 'Okay, I put that I would turn over the even number and the vowel to see if they had a vowel and even number on the other side', 'okayyy', ""'I understand why it''s good to turn over the odd number though to check there isn''t a vowel on the other side'"", 'i think it would work to try disprove the theory though if there was a non vowel the other side', ""'Yes I think that''s good'"", 'Yeah I agree with @Lobster', 'I do too', 'i think its called something bias where the two cards you turn over prove the theory then its like you fall into believeing it without falsifying it', 'Yes that makes sense', 'sorry i cant remeber the name of the bias', ""'It''s alright!'"", 'done', ""'I''ve done that'"", 'Done']","{'cards': ['5', 'D', 'I', '4'], 'Lobster': ['5', 'I'], 'Zebra': ['5', 'I'], 'Lion': ['5', 'I']}",1.0
2788e8a9-eecf-4d92-af82-08d8b5ce1bf5,"['hello', 'hello', 'Hello', 'can you understand the game clear?', 'I think so', ""'if you don''t mind explain the game'"", 'I choose a odd number', 'I could be wrong but I chose to turn over the U card and the 4 card to check the rule', 'may be am worng, i choose U', 'U card would need an even number on the other side to verify the rule', 'and the 4 card would need a vowel on the other side', 'The other side of the card is given the even numbers', 'but maybe choosing an odd would be a good idea too', 'I need to be the odd number', '@Dolphin  DO YOU HAVE ANY STARGY', 'the card require to verify the rule', '@Emu  I THINK YOUR GUESS IS CORRECT', 'I think I am overthinking this lol', '@Dolphin  YES', 'so what should we choose', '@Emu NOT AT ALL LIKE THAT', 'i like to choose U', '@Panda what did you say', 'MY CHOICE IS U', 'THIS IS ENOUGH TIME TO CHOOSE OUR SELECTION', 'okay', '@Lobster  R U THERE', 'but what is our best choice', '@Dolphin  WHAT ABOUT U', '@Panda I am here', '@Panda I like this task only', 'YOU ARE ALSO @Lobster  LOL', 'done', '@Dolphin say something']","{'cards': ['R', 'U', '5', '4'], 'Dolphin': ['5'], 'Panda': ['U'], 'Emu': ['U', '4']}",-0.03125
28a79969-cd41-4347-8c7b-a96231768a2a,"['Hi there!', 'Any ideas how to get this right?', 'I thought that turning over 4 & E would either prove the rule or disprove it.', 'Hello all, my initial solution was to flip only the middle two cards (9 and E)', 'That would also be a good solution. Think I will change.', 'I am not sure, but turning 4, and E sounds easy... but not correct...', ""'You don''t need to flip the 4, because it could only confirm the rule or be irrelevant. and the N is irrelevant no matter what.'"", 'yeah, I tend to agree with Alpaca, 9 and E', 'Right agree it is probably 9 and E', 'flipping 9 and E are the onyl two that could disprove it, by either showing a Vowel opposite 9, or a odd number opposite E.', 'I also agree. I revised my solution to that.', 'I also revised mine to show that', 'I still feel like the instructions are missing something...', ""'Well I''m glad everyone seems to agree, but does anyone what to try to argue for something else? We''re supposed to do this for at least 5 minutes to satisfy the HIT.'"", ""'I don''t think they are missing anything. 9 & E seem to be right.'"", 'ok', 'how we will know that 4 has vowel on the other side?', ""'4 doesn''t *have* to have a vowel on the other side. If it does, it follows the rule. But if it doesn''t, the rule just doesn''t apply.'"", 'oh, I get it know', 'took me awhile :D', ""'We really won''t, I guess. We just need to turn over the ones that would either disprove or prove the rule.'"", ""'We could add 4 to our solution. There isn''t a limit, but I think 9 & E are enough.'"", 'no, Alpaca is totally correct', 'I agree.', 'A consonant could have an even or odd number and not contradict the rule. I think this is the one people are probably most tricked by.', ':D', 'Then shall we submit.', 'Good luck everyone!']","{'cards': ['E', 'N', '9', '4'], 'Hedgehog': ['E', '9'], 'Leopard': ['E', '9'], 'Dolphin': ['E', '9'], 'Alpaca': ['E', '9']}",1.0
28e38a3c-0298-4585-b05f-cef4968f56c1,"['Hello', 'Hello', 'So what did everyone pick?', 'Hi people', 'I picked the two outer cards.', 'Me aswell', ""'I picked ''U'' and ''4'''"", 'So we agree U is correct.', 'Why did you pick 4?', 'I think 9 is a better pick because it should not be a vowel on the other side', 'I turned the rule around', ""'Oh, my bad. You''re right, should be 9'"", 'so we all agree U and 9?', 'I do', 'Correct :)', 'Thank you for your participation I am going to submit my answer now', 'So am I. Thanks all']","{'cards': ['U', '9', 'K', '4'], 'Bee': ['U', '9'], 'Tiger': ['U', '9'], 'Alpaca': ['U', '9']}",1.0
29211401-b102-472a-974c-206c02583686,"['Is an even number on the other side of T and U?', 'Would 7 have a consonant?', 'Would 2 have a vowel on the other side.', 'I think 7 should be tetsted', 'Yes', 'T and U should have an odd numbers', ""'Let''s see if others have any questions'"", 'I think to be totally sure you would need to flip all of them', 'Interesting', 'why', 'So the rule is not applying at all?', 'I think 7 is in question and shoul be tested', 'If you want to be 100% sure flip all', 'that is true', 'Okay', 'I think you are right', 'I changed my mind', 'I am not sure what others will say about this', 'Any other suggestions', ""'I''m going to flip all'"", 'same here']","{'cards': ['2', '7', 'T', 'U'], '': [], 'Lion': ['U'], 'Kiwi': ['2', '7', 'T', 'U'], 'Llama': ['2', '7', 'T', 'U']}",-0.19047619047619047
2928690e-5301-4485-b6ee-b34d43bcedd0,"['hi', 'OK, so initially I chose 8 and A, because L and 9 have nothing to do with the rule and would not affect it.', 'But then I realized you only need to flip A, because the rule is only about vowel cards', ""'If we flipped the 8 and there was a consonant, that wouldn''t break the rule, if we''re approaching this by rules of logic.'"", 'I did just the same based on the instruction given', 'Do we all agree that A is the only card that needs to be flipped?', 'For me, YES.', ""'I agree, Hamster. I just want to get everyone else''s input and approval before submitting the final answer.'"", ""'I don''t want to get the task rejected because they felt we didn''t give everyone a chance to participate.'"", 'It looks like Unicorn left.', ""'OK, cool. We''re the only ones left in here. So, I say we flip A.'"", ""'I understand your point. I''m hoping others would respond soon enough.'"", 'bye']","{'cards': ['8', 'L', 'A', '9'], 'Unicorn': ['A'], 'Lobster': ['A'], 'Cat': ['8', 'L'], 'Hamster': ['A']}",0.18181818181818177
29d33e95-ad65-4c68-99c3-4ef0134d6730,"['Hello there', 'Hello everyone', 'Hello', 'Hello', 'Which cards did you all select?', '8', '8 and A', 'I chose A and 8', 'I chose A and 8 as well', 'I will chose 8 and A too then', 'Awesome.', 'It makes the most sense', 'Do we just submit the hit then?', 'I believe we are to chat for 5 minutes', 'I think so', 'Ah ok', 'Yea I think so.', ""'I mean there''s not much to chat about'"", 'How bout them riots?', ""'Geez, it''s crazy'"", 'Super crazy', 'Wild. Its like we all forgot about the coronavirus', 'Yeah', 'Hopefully it will all calm down soon', 'Hope so', '2020 has been wild haha', ""'I''m hoping these riots wil mean something'"", 'Not like before', 'Yeah', 'I hope so', 'Whats next? Alien invasion?', 'At this point 2020 will do anything', 'lol yeah', 'I think its been 5 minutes. Have a great day everyone and stay safe!', 'Yes! You too!', 'Thank you you too!']","{'cards': ['G', '5', '8', 'A'], 'Falcon': ['8', 'A'], 'Giraffe': ['8', 'A'], 'Narwhal': ['8', 'A'], 'Alpaca': ['8', 'A']}",1.0
2a1ea9c0-a8aa-438e-b8a7-fdb8e57d0636,"['Hi there', 'Hello', ""'So we need to participate for 5 minutes, but it''s just the two of us. So I''m going to get started. I think the solution is to pick card E.'"", ""'You should also select card 8 though, because we''re testing the rule of a card having a vowel on one side, and an even number on the other, so if 8 doesn''t have a vowel on it''s flip side then the rule isn''t true.'"", ""'Are you sure? The rule only mentions that the vowels have even numbers. It doesn''t say whether all even numbers must have a vowel on the other side?'"", 'We have to complete this task soon though. So I could go either way on it.', ""'Hmm I guess that''s true, it''s not required to verify the rule I guess.'"", ""'I''m just going off of if statements rules.'"", ""'I mean couldn''t it be either though?'"", 'They both do the same thing, even if you just selected 8 you could test the theory.', ""'It''s not like either one is more valid than the other.'"", ""'You''re right. I guess it depends on how you feel about it really.'"", ""'I guess I''ll just select both then, based off that.'"", ""'OK, I''m just going to select B since that''s what I think is right. Thank you!'"", ""'You''ve been a big help'"", 'Ugh sure =).', 'my bad lol meant E', 'Good luck.']","{'cards': ['E', '8', 'B', '3'], '': [], 'Guinea pig': ['E', '8'], 'Bee': ['E']}",0.18518518518518523
2b20c864-a1ee-4b9b-9164-773078f47ae0,"['I chose the 4 and the U', 'I selected them all', ""'You can''t know if they all meet the rules unless you look at them all.'"", ""'I think we only need to confirm that even numbers match with a vowel.  It doesn''t matter what the 5 and the P are paired with.'"", 'The only rule I see is if a card has a voel on one side it has an even number.', 'I only have one even number', 'and you should have a vowel', 'Sorry, overlooked the U :-/', 'all good', 'So 4 and U then?', ""'that''s what im thinking'"", 'How do you know that U and P have a number on the other side', 'How do you know that 4 and 5 have a letter on the other side', 'It comes down to testing a rule. Voels with cards have even numbers.', ""'it doesn''t matter if the P or the 5 have anything at all on the other side, because they aren''t included in the rule'"", '5 is not even, and P is not a vowel', 'The rule is not  ONLY cards with vowels on one side...""', ""'okay  I agree now.  I guess I wasn''t clear on the rule.'"", 'do we submit the answer now?', 'sounds good to me', 'actually.  now Im thinking about this again', 'has it been 5 minutes', 'what about Falcon?', 'maybe we do need to turn them all, because what if the 5 has a vowel behind it', 'or the P has an even number?', 'Yes.  That is what I was thinking.', ""'I''m good either way.'"", ""'you have to be able to exclude all of the possibilities and you can''t do that if you don''t turn them all over'"", ""'okay.  I think you''re right bat'''"", 'lets submit it', ""'Great.  I guess we''ll find out when we get the bonus or not.'"", ""'I guess we''ll see.'"", ""'I''m submitting now.  Thanks'"", 'Feels like one of those puzzles you have to know exactly what the creator of it means without any extra hints.', 'See ya around bat and falcon.']","{'cards': ['5', 'U', 'P', '4'], '': [], 'Guinea pig': ['5', 'U', 'P', '4'], 'Bat': [], 'Falcon': ['5', 'U', 'P', '4']}",-0.25
2cddf5d7-dfe4-4913-a02d-0c7424e46ce9,"['hi', 'how are you', 'hello', 'hello', 'so lets get this started', 'hello', 'did all verify the code?', 'my selection was 3 and 8', 'i hope so', 'same', 'mines also 3 and 8', 'how did u get 3 and 8 though', 'b and e', 'i think it is just E', 'since its the only vowel', 'I have no idea', 'it says select only the cards that cerify the rule', 'what card can cerify the rule though', ""'isn''t 3 and 8 just the same as b and e'"", 'i have no idea', 'how so', ""'I don''t understand that game'"", 'instruction is not that clear', 'not sure which one to select', 'i think maybe we just need to have the same answer?', 'how about we all select B and E?', 'says select only the card(s) that verify the rule', 'so...', 'we technically', 'only need to turn 8', 'whatever', 'becuase there will be a vowel on the other side', 'what about 3?', 'wont there be a vowel behind it?', 'there is no 100% reason that 3 will be a letter, but 8 IS', 'and B is not a vowel', 'so lets all select 8?', 'when it this done', 'I say 8', 'dont wanan be here all day', 'ok, lets all select 8', 'same here', 'I selected 8', 'i do not believe we need the same answer, just have to have a discussion', 'we are having it', 'selecting 8 and YOLO I ghuess', '8 it is then']","{'cards': ['B', '8', 'E', '3'], 'Hedgehog': ['8'], 'Ox': ['8'], 'Giraffe': ['8'], 'Hamster': ['8']}",1.0
2d43c5a8-a321-4def-834d-7214dc119256,"[""'In my opinion, you need to flip 2 cards to verify the claim.  The second card with the even number, to confirm there is a vowel on the other side.  And the third card with ''E'' to confirm it is an even number'"", ""'Even then though, I still believe it''s impossible to prove one way or the other.  Because the instructions say that all vowels on one side have an even number on the other, but doesn''t say all even cards have vowels on the other, flipping #2 can confirm the possibility of the statement being correct, but it cannot prove it.'"", 'We need numbers on each card. I chose B and E. E is a vowel and then I need another number.', 'With all number we are testing the rule that is stated.', ""'Even then, flipping B and seeing an even number doesn''t disprove that all cards with vowels also have even numbers.  I think you may be able to disprove the statment in this task, but you can''t prove it.'"", 'Do they have a number on all four or a letter on all four? I believe we should turn B and E.']","{'cards': ['B', '7', '6', 'E'], '': [], 'Unicorn': ['E', '6'], 'Ox': ['E', '6'], 'Hamster': ['B', 'E']}",0.16666666666666674
2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c,"['Hello', 'Hi', 'Hello', 'So what does everyone think?', 'Hello', 'Hi everyone.', 'The way I interpret it, only ""U"" would need to be turned.', 'I think U and 3 are the cards to turn over', ""'but there''s only 1'"", 'I chose 6 and 3.', 'I chose U and 6', 'oh nevermind', 'I Just said Q', 'The rule is only focusing on vowels so I think Q could be eliminated for sure.  Thoughts?', '3 will prove that there is an vowel next to a odd number', 'I would agree Q can be eliminated', 'Yes, I agree', 'Does turn mean switch?', 'But there could be consonant behind 3.', ""'Which wouldn''t disprove the rule.'"", 'I think 3 definitely needs to be used', 'So 3 and U?', 'How else to prove a consonant?', 'Yes, that is my choice', 'I am confused.', ""'I''m just saying a consonant could have even or odd numbers so it wouldn''t matter.  I''m fine with 3 and U though.'"", 'ok', 'Is everyone choosing 3 and U?', 'All cards that hve vowels should be even U is a vowel, yes everyone', 'Okay', 'Okay, I am also choosing 3 and U.']","{'cards': ['Q', 'U', '6', '3'], 'Butterfly': ['3', 'U'], 'Ox': ['3', 'U'], 'Panda': ['3', 'U'], 'Tiger': ['3', 'U'], 'Lobster': ['3', 'U']}",1.0
2dcaa987-e015-4d2f-a8d2-4ca70d657d9d,"['hi i think it is last card 8', 'hi...did anyone press to turn U', 'Hi everyone!  I chose U and 8', 'because the rule is all cards with vowel will have an even number', 'U and 5', 'I only chose the letter U so you are right, I will also choose 8', ""'It doesn''t matter whether or not the back of 8 is a vowel or not'"", 'But if 5 is a vowel the rule is false', 'That is why I chose U and 5', 'and it says most people get wrong so lets think about this', 'I only thought about it in the sense that I did not have to prove the theory wrong but only to prove if it is right so would not choose 5', 'so we should choose t and 5', 'I hear you Hamster, I initially chose U and 5', 'ok lets do u and 5', 'I also go with U and 5 now', 'Is everyone in?', 'Okay that I think it is right', 'The rule only applies to vowels.', 'ok at least we came to agreement . i am in u and 5 locked on my end', 'me too', ""'If that''s what everyone else is choosing, I will too'"", 'we have not heard from beaver', ""'but just for devils advocate wouldn''t u be a vowel and have that rule'"", 'or do we need to flip them all to determine what happens', 'I think we need to flip U to find if the back is even or odd', ""'That''s why I was second guessing whether to choose 5 or 8'"", 'but is that the only card besides', 'it says to only select the cards required. I think that by choosing 2 cards, we are okay. I would not choose all 4', ""'Beaver hasn''t answered us yet'"", ""'I agree, you don''t need all 4'"", 'time is up we have to submit', ""'Let''s go!'"", 'u and 5 going now', ""'I''ll go with the group decision of u and 5'"", 'I will go U and 5']","{'cards': ['5', 'U', '8', 'T'], 'Bee': ['5', 'U'], 'Raven': ['5', 'U'], 'Narwhal': ['5', 'U'], 'Hamster': ['5', 'U']}",1.0
2e4ec628-8c4d-4058-83b0-f7142240fe7e,"['Hello!', 'HELLO', 'I think cards 2 and A are correct.', '123', 'YES', '@Ox what cards do you have?', '2', 'I THINK 7', 'There are 4 cards, @Ox', '7 is an odd number.', 'not even', 'HAI', 'G', 'GA', ""'G is not a vowel so it''s not a good answer.'"", ""'2 is an even number so it''s correct'"", '7 is not even', 'A is a vowel', 'so just 2 and A', 'I SUBMIT 2 AND  A', 'me too']","{'cards': ['G', '2', '7', 'A'], 'Hedgehog': ['2', 'A'], 'Ox': ['2', 'A'], 'Kiwi': ['2', 'A'], 'Bat': ['2', 'A']}",1.0
2ec384a1-b6b4-451c-a0c0-602275fcec5a,"['is it just A and 6?', 'for some reason i feel like that would be too easy of an answer', ""'I couldn''t figure it out so I selected all four that way I would know if the rule is correct or not.'"", ""'i don''t think S and 9 would matter bc they don''t already have at least on vowel or even number'"", 'hedgehog or butterfly, what are your thoughts?', 'what options did you select?', 'unless 9 has a vowel on the other side', ""'i''d say a for sure bc you have to make sure there is an even number on the other side'"", ""'I don''t see how anything relates, turning any card doesn''t help solve anything to me'"", 'or should I say test not solve', ""'turning the card would let you know what''s on the other side so you could confirm the statement'""]","{'cards': ['6', 'S', '9', 'A'], '': [], 'Hedgehog': ['6', '9', 'A'], 'Hamster': ['6', 'S', '9', 'A'], 'Bat': ['9', 'A']}",-0.03174603174603163
3075a4c5-c3b1-4772-bfe8-5518e0a7286f,"['Hi', 'Hey guys', 'whats up', 'Hello all', 'so if i understand this correctly', 'I’m thinking to prove the rule we need to turn all cards', 'wait', 'idk about that', 'do we even all have the same rule?', 'TRUE', 'im i', 'All cards with vowels on one side have an even number on the other.', 'All cards with vowels on one side have an even number on the other.', '0', 'yea', 'same', 'OK', 'do we have the same cards though?', 'so we could turn the vowel cards, and the even cards', 'i have 6 B 3 A', 'same again', 'ok me too', 'I ticked 6 and A', 'same here', 'i feel like thats enough to solve right?', 'we dont need to tick the other ones', 'Def', 'cause it will prove the rule? thats my thought process', 'i did too at first but then I thought it doesn’t mean there is no vowel behind 3', 'i mean', 'TRUE', 'i mean, at the bottom it says NB: Select ONLY the card(s) required to verify the rule.""', 'or how do we know there’s no even # behind B', ""'3 is odd so it doesn''t relate to the rule'"", '^', ""'Even if there was a vowel behind 3, it''s still not a vowel/even combination'"", 'we would have no proof unless we ticked all cards', 'I mean, the rule states vowels have even numbers', 'and 6 is an even number', '\'The rule doesn\'\'t say only"" cards with vowels have an even number""\'', '^', 'ok I see', 'so you convinced me Llama', 'Haha such a funny nickname', 'Love it', 'hah yea', 'ok', 'lets go for it', 'submit 6 and A', ':)', 'I wonder though, do we have to tick 2 or can we satisfy the rule with just 1?', '6 and A I agree', 'we don’t have a limit on how many', 'i already did 6 and A', 'OK', 'gotta complete anyway', 'Me too', 'has it been 5 min of chat?', 'yea, but you gotta submit the answers again', 'very nice talking to you anyway', 'you too!', 'Ok let’s submit then']","{'cards': ['B', 'A', '6', '3'], '': [], 'Leopard': ['A', '6'], 'Dolphin': ['A', '6'], 'Llama': ['A', '6']}",0.5
30b09d0a-e89f-43a8-8427-34a4b84bcb5a,"['hello', 'Hi.', 'HELLO', 'so what do you guys think', 'Who wants to go first?', 'IM NOT SURE', 'I think its the last 2', 'I think the 3rd and 4th card need to be verified.', 'agreed', 'Nice, that was pretty easy.', 'I WILL GO WITH THAT', ""'can''t be 7 because its odd and can''t be p because its not a vowel, need to check the other 2'"", 'RIGHT', 'ok, sounds good', 'Yep, sounds good to me.', 'I think you need to submit cat, if im reading right', 'Nice chatting with you two!']","{'cards': ['8', '7', 'P', 'I'], 'Cat': ['8', 'I'], 'Lion': ['8', 'I'], 'Falcon': ['8', 'I']}",1.0
31f405f6-4b78-4507-bb20-2e51a45f64ea,"['hey', 'Hi guys, I chose 7"" and ""E"" to test the rule""', 'so I think you only need to flip the card with the E"" on it""', ""'I think we will need to flip 7 as well to make sure it isn''t a vowel, correct?'"", 'but 7 is odd', ""'Right, but if the other side of 7 is a vowel, the rule wouldn''t stand.'"", ""'oh wait I think you''re right'"", 'yeah', '\'I think 7"" and ""e"" for sure, let\'\'s walk through P and 6 to make sure those shouldn\'\'t be selected""\'', ""'yeah, I think they want to trick you into picking 6, but it doesn''t apply'"", 'yeah agreed', ""'and P doesn''t apply because the rule is only for vowels'"", ""'it doesn''t matter what''s on the other side. the Rule doesn''t say anything about consonants can''t being an even number'"", 'exactly', 'I think we have our answers then. :)', 'agreed, seems good to me', 'thanks for getting the right solution haha', 'going to submit now, good working with you!', 'you too!']","{'cards': ['E', '7', 'P', '6'], '': [], 'Kiwi': ['E', '7'], 'Bat': ['E', '7']}",0.3125
32292b8c-efc0-4fcd-8f8e-4629b3e3b8be,"['What does everyone think?', 'hello all', 'Hi', '4', 'Yes, I agree with 4 and also U', ""'I thought that all 4 cards would help us test the rule.  Maybe I''m wrong.'"", 'Correction...it will be all', 'it says choose the cards that have all vowels on one side an even numbers', 'Just because if we flipped the 7 over and it was a vowel on the other side it would disprove the rule.', 'I believe that it would be all', 'I agree.  All.', 'But G is not a vowel or an even number', 'and seven is not even an even number', 'yes but if we flipped over G it may break the rule.', 'Same with 7.  If we flipped it over it may break the rule.', 'Then it would just be 4', 'Thats what I initially thought', 'So what card would you say to click', 'the 4', 'okay', 'going by the rule, thats all it could be', 'everyone elses thoughts?', 'that has to be the only one', 'I would also say the U since  the U is a vowel, meaning it should have an even number on that side while the 4 is an even number so it should have a vowel', 'true...', 'so U and 4 ?', 'Yes', 'okay...works for me', 'are we all in agreeance?', 'Is this everyons final decision', 'yes', 'okay', 'butterfly?', 'Im going to hit final decision']","{'cards': ['G', 'U', '7', '4'], 'Cat': ['U', '4'], 'Dolphin': ['U', '4'], 'Butterfly': ['G', 'U', '7', '4']}",0.3125
3383505a-8f39-496a-bc99-71003ed1cc1f,"['Hi', 'I chose E', 'Hey there everyone...', 'I chose E and W', 'E and 8?', 'Only E because the rule doesn’t mention anything else', 'Beaver, what was your reasoning for that?', 'Duck, we need to also confirm the ""W"" has a number on the backside', 'doesn’t matter what anything else has. Only the card with a vowel needs to have an even number', 'e turned will prove/disprove', '8 turned will prove/disprove', 'oh I guess we do need to see if the 8 has a vowel', ""'What if W doesn''t have a number on the back?'"", ""'5 turned won''t prove unless its a vowel'"", ""'w turned won''t prove unless its even'"", 'I changed my mind... gonna go with E and 8!', 'only e an 8 either prove or disprove immediately', 'confirm not prove', 'Really doesn’t matter what w&5 have. The only rule is evens with vowels', 'Are we in agreement with both E and 8?', 'yep, 5 or w could have no conclusion', 'agreed!', 'agreed', 'should we submit???', ""'i''m in'"", ""'I like our conclusion with E and 8. I''m submitting!'"", 'likewise!']","{'cards': ['E', '5', '8', 'W'], '': [], 'Unicorn': ['E', '8'], 'Beaver': ['E', '8'], 'Duck': ['E', '8']}",0.5
338c2869-0ab3-4400-b086-014788358786,"['I have decided to turn card 2 and 3 over. Card 2 has an even number so if it is a vowel on the other side it would mean the rule is true. Card 3 has a vowel on the front so if there is an even number on the other side then the rule would also be true.', 'Hi. I think the way to disprove is to check impossible limits of proof.', 'Ok. Can you explain how you would disprove it?', '1 and 4 is my picks', 'If 1 has an odd number and 4 have a consonant then you still could not prove or disprove the rule', 'If the first has an even number the proof is false anc so on.', 'I am rethinking you would need to turn them all over then. To prove both and have the best odds of certainty']","{'cards': ['A', '2', 'Z', '3'], 'Cat': ['3', 'Z'], 'Puffin': ['A', '2', 'Z', '3'], '': []}",-0.2222222222222221
33d37870-8fcf-47be-9f20-46f0536284a3,"['Hi everyone', 'hi too', 'hi', 'So I think we need to select the card with an A on it to test the rule', 'what do you think the solution is?', 'i think 2 one', '@Zebra i think so too', 'so any other suggestions', 'that one would work also', 'i think so', 'why not A', 'any reasons', 'Any reasons??', 'i think its A because the statement says all cards with a vowel on one side has an even number on the other side but this does not mean all cards with even number has a vowel on the other side', 'but a is a vowel', ""'That''s why it should be card A'"", 'then ok shall we select A', '@Beaver true so selecting A will verify the statement', 'okay', 'yes, we select A', 'but we can select multiple?', 'is that possible', 'Multiple no because they are not correct', 'But there is only one card with a vowel', 'then ok we go with A', 'okay', 'so do we select A and hit ""submit game""', 'ok guys', 'yes, we select and submit the game', 'done', 'done']","{'cards': ['2', '7', 'A', 'Z'], 'Cat': ['A'], 'Zebra': ['A'], 'Beaver': ['A']}",1.0
340d338c-b371-4b85-81b5-a947c2fd60ef,"['Hey!', 'A and 2 would be the only cards I believe', 'we need to flip both the vowel card and a card with an odd number', 'Hello!', 'I chose A and 2 also', 'I agree with Cat', '2 is not necessary', ""'I''m at a loss!'"", 'I thought it was for an even number, 9 is odd', ""'If 2 flips and has a vowel, the rule is true. If 9 flips and has a even number, it doesn''t make the rule wrong'"", 'Right Hamster!', ""'it doesn''t say what needs to be a vowel. it only says on the other side of a vowel is a even number'"", 'so then it would just be A', 'but if you flip over a 9 and the other side is a consonant then the rule is false', 'we will need to flip both A and 9', ""'we''re trying to verify the rule'"", ""'I guess A it is, it''s the only vowel'"", 'Just because an even number has a vowel does not make it a rule.', 'yup, you will have to flip the 9 to confirm if the rule is false, what if the other side of the 9 is a consonant?', 'the A should have an even number to make it true', 'Oh I see that makes sense. 9 and A I agree', ""'So, Kiwi, it''s 9 then'"", 'and the 2 should have a vowel to make it true', 'A consonant can have an even number also', 'i guess that makes sesne', 'sense', 'Do we agree A and 9?', 'yes', 'OK!', 'Yup', 'Yes', ""'I''m gonna submit then!'"", 'me too!']","{'cards': ['R', '2', '9', 'A'], 'Kiwi': ['9', 'A'], 'Beaver': ['9', 'A'], 'Cat': ['9', 'A'], 'Raven': ['9', 'A'], 'Hamster': ['9', 'A']}",1.0
340ee406-4938-43ac-92d9-07974416f075,"[""'What was everyone''s pick'"", 'I picked 2', 'I picked E', 'I picked 3 and 2.', 'I think I will change that', 'What about E and 2?', 'E and C', 'Hmm, perhaps', ""'C probably won''t help since that could be even or odd on other side and either is fine.'"", 'yes, that is why I think 2 and E', 'Okay, gotcha. 2 and E is my choice too', 'I would tend toward e and 2 also I think.', ""'Why not 3 since we didn''t pick that'"", ""'as 3 is an odd number and whatever we get on the other side, it doesn''t tell us anyting'"", 'Agreed.', 'unless it is a vowel in which case it would prove the rule wrong', 'hmm. yes you are right', 'so you think we can pick 3 cards', 'Yes, we can pick three cards.', 'The rule is to pick the minimum cards required to verify the rule', 'oh ha! well three is likely not the minimum', 'Yes, I think if we can do it in 2 we should aim for that', 'I guess we should just go for e and 2 then', ""'Let''s stick with that'"", 'Are we all agreed?', 'But now thinking about it, we need all three to prove the rule', ""'me too.  I really don''t see a way to verify rule with only one card.'"", 'so E,3,2', 'Three could be the minimum.', 'yes.', 'Lets go with three then', 'Agreed?', ""'Let''s go with three.  Agreed'"", 'okay, agreed. Though, would we not technically need to check all of them?', ""'C could be either odd or even and wouldn''t prove or disprove the rule.'"", 'That seems like the only way to fully test the rule. Or am I missing something?', 'yes. Thanks. I am now submitting my final decision  with three', 'Oh, gotcha', 'Ok, me too', 'me too']","{'cards': ['E', '2', 'C', '3'], 'Llama': ['E', '2', '3'], 'Lion': ['E'], 'Beaver': ['E', '2', '3'], 'Cat': ['E', '2', '3']}",0.5
35da45a4-07a2-4e92-8a47-5e94dcf0dea5,"[""'It''s pretty simple. We don''t care what number is on the back of the F card and we don''t care if the 8 is on the back of a consonant. If 5 is on the back of a vowel, the rule is invalid, and if E has an odd number on the back, the rule is invalid, so I think the correct answer is to select 5 and E.'"", 'I agree with this rationale.', 'I see what you mean now', ""'Does anyone disagree with this or have anything to add to Narwhal''s comment?'"", 'I agree with it. I am trying not to overthink it', 'what does everyone one else think. we need a consensus from everyone', 'is anyone else still here?', ""'If anyone sees a better answer now''s the time'"", 'I know! We collaborated too quickly!', 'I think we are correct, though', 'narwhal did you submit?', 'butterfly did you submit?']","{'cards': ['5', '8', 'F', 'E'], 'Puffin': ['E', '8'], 'Butterfly': ['5', 'E'], 'Kiwi': ['5', 'E'], 'Narwhal': ['5', 'E']}",0.53125
36c2bdfa-dbae-4dbf-9968-064a833b89c0,"['Would it be E and 4?', 'Because a vowel would have an even number on the other side', 'and an even number would have a vowel', 'And we are testing if cards with vowels have an even number on the other side', 'or would the answer only be E, since it is asking only about vowels?', 'I excepted the rule that all cards with vowels on one side have an even number on the other, so I thought about checking three and F.', 'Oh that does make sense', ""'I totally disregarded the other two because it didn''t match with the beginning of the rule'"", 'I think you may be right', 'If we want to check the rule about the vowels and the even numbers then we would need to check E and 4, but tiger could be right because if that is true then we would need to check three and F.', 'Would it be much for all 4 of them to be checked', 'I am not sure, it does say select only the cards to verify the rule. The rule being all cards have a letter on one side and a number on the other.', 'I agree with Tiger, in order to verify the rule, I think we need to check three and F. What does everyone else think?', 'I think it may be 3 and E', 'since if we flip F, and it is an even number, it wont help verfiy anything', 'What does everyone think? Can we make the number three, and F our final solution?', 'I guess 3 and f ist is', ""'We don''t have to verify an even number or not, it can be any number behind F, and any letter behind three. If we accept that our cards with vowels have even numbers on the back.'"", '3 and F', 'I say 3 and F.', 'So, do we make our final decision and submit now?', 'I think so, what do you think cat?', ""'Let''s do it.'"", 'OK, thanks for playing…']","{'cards': ['3', 'F', 'E', '4'], 'Cat': ['3', 'F'], 'Puffin': ['3', 'F'], 'Tiger': ['3', 'F']}",1.0
